Warranty Category;First year warranty;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Global Product Hierarchy;7219;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Service Type;Service call;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Reference Market Global Options;Reference Markets Only;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Markets;Europe;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Plants;Electrolux Plants;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Components;All;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Column Labels;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Qty Sold;;;;;;;;;;;;;;QTY Service Calls;;;;;;;;;;;;;;Total Qty Sold;Total QTY Service Calls;;;
;-1;Year 1;;;;;;;;;;;;;-1;Year 1;;;;;;;;;;;;;;;;;
Row Labels;;0;1;2;3;4;5;6;7;8;9;10;11;12;;0;1;2;3;4;5;6;7;8;9;10;11;12;;;;1306;#REF!
202207;13143;13143;13143;13143;13143;13143;13143;13143;13143;13143;13143;13143;13143;13143;6;33;28;11;10;11;9;10;8;10;12;12;9;3;13143;172;;;
202208;12926;12926;12926;12926;12926;12926;12926;12926;12926;12926;12926;12926;12926;12926;3;51;29;15;12;19;8;13;15;11;8;7;8;6;12926;205;;;
202209;11583;11583;11583;11583;11583;11583;11583;11583;11583;11583;11583;11583;11583;11583;6;44;39;11;18;9;9;12;12;10;20;14;10;5;11583;219;;;
202210;11992;11992;11992;11992;11992;11992;11992;11992;11992;11992;11992;11992;11992;11992;2;48;29;16;14;11;11;10;10;8;17;12;15;5;11992;208;;;
202211;10030;10030;10030;10030;10030;10030;10030;10030;10030;10030;10030;10030;10030;10030;3;41;30;15;18;11;16;6;16;9;8;7;13;5;10030;198;;;
202212;8601;8601;8601;8601;8601;8601;8601;8601;8601;8601;8601;8601;8601;8601;1;41;29;18;10;6;9;12;8;7;7;8;3;2;8601;161;;;
202301;8915;8915;8915;8915;8915;8915;8915;8915;8915;8915;8915;8915;8915;8915;1;30;22;21;8;12;14;5;9;11;6;6;3;4;8915;152;;;
202302;7905;7905;7905;7905;7905;7905;7905;7905;7905;7905;7905;7905;7905;7905;2;20;15;14;12;9;9;8;6;4;7;7;2;2;7905;117;;;
202303;6491;6491;6491;6491;6491;6491;6491;6491;6491;6491;6491;6491;6491;6491;3;26;24;16;12;10;6;11;10;7;4;7;4;4;6491;144;;;
202304;6519;6519;6519;6519;6519;6519;6519;6519;6519;6519;6519;6519;6519;6519;;4;9;13;9;8;4;3;5;7;10;3;5;3;6519;83;;;
202305;7667;7667;7667;7667;7667;7667;7667;7667;7667;7667;7667;7667;7667;7667;8;18;18;8;5;6;3;7;10;7;18;4;6;6;7667;124;;;
202306;7053;7053;7053;7053;7053;7053;7053;7053;7053;7053;7053;7053;7053;7053;3;35;12;6;10;11;16;4;7;6;23;15;9;5;7053;162;;;
202307;5812;5812;5812;5812;5812;5812;5812;5812;5812;5812;5812;5812;5812;5812;1;23;16;7;10;6;5;7;7;7;6;9;6;6;5812;116;;;
202308;5613;5613;5613;5613;5613;5613;5613;5613;5613;5613;5613;5613;5613;5613;2;19;15;10;10;6;5;4;14;9;10;10;7;;5613;121;;;
